2347575	2347709	5720731	5720597	135	135	78.99	sbw25	r124
2347576	2347709	1503075	1502940	134	136	78.57	sbw25	r124
2347576	2347709	1678966	1678832	134	135	75.36	sbw25	r124
2347577	2347709	4932319	4932453	133	135	77.21	sbw25	r124
2347577	2347709	4965387	4965520	133	134	77.78	sbw25	r124
2347578	2347709	2950499	2950367	132	133	77.78	sbw25	r124
2347578	2347709	4482099	4481967	132	133	78.83	sbw25	r124
2347578	2347709	5693138	5693269	132	132	74.81	sbw25	r124
2347579	2347709	1042584	1042714	131	131	79.10	sbw25	r124
2347579	2347709	4730344	4730475	131	132	78.52	sbw25	r124
2347579	2347709	5158373	5158242	131	132	83.70	sbw25	r124
2347802	2347937	6127584	6127448	136	137	80.14	sbw25	r124
2347803	2347937	5720731	5720597	135	135	80.43	sbw25	r124
2347804	2347937	1503075	1502940	134	136	78.57	sbw25	r124
2347804	2347937	1678966	1678832	134	135	76.26	sbw25	r124
2347805	2347937	4932319	4932453	133	135	76.81	sbw25	r124
2347805	2347937	4965387	4965520	133	134	79.56	sbw25	r124
2347806	2347937	2950499	2950367	132	133	77.61	sbw25	r124
2347806	2347937	4482099	4481967	132	133	80.88	sbw25	r124
2347806	2347937	5693138	5693269	132	132	77.61	sbw25	r124
2347807	2347937	1042584	1042714	131	131	79.85	sbw25	r124
2347807	2347937	4730344	4730475	131	132	76.69	sbw25	r124
2347807	2347937	5158373	5158242	131	132	82.22	sbw25	r124
2348030	2348166	6127584	6127447	137	138	79.58	sbw25	r124
2348031	2348180	5720731	5720581	150	151	80.00	sbw25	r124
2348032	2348166	1503075	1502939	135	137	77.30	sbw25	r124
2348032	2348166	1678966	1678831	135	136	75.00	sbw25	r124
2348033	2348166	4932319	4932454	134	136	75.54	sbw25	r124
2348033	2348166	4965387	4965521	134	135	78.26	sbw25	r124
2348034	2348166	2950499	2950366	133	134	77.04	sbw25	r124
2348034	2348166	4482099	4481966	133	134	80.15	sbw25	r124
2348034	2348168	4448413	4448277	135	137	77.70	sbw25	r124
2348034	2348169	5693138	5693273	136	136	78.26	sbw25	r124
2348035	2348166	4730344	4730476	132	133	77.61	sbw25	r124
2348035	2348166	5158373	5158241	132	133	83.09	sbw25	r124
2348035	2348167	1042584	1042716	133	133	78.68	sbw25	r124
2349133	2350582	3955469	3954017	1450	1453	86.05	pf01	r124
2350724	2351709	3953806	3952825	986	982	89.17	pf01	r124
2351774	2352903	3952684	3951555	1130	1130	86.58	pf01	r124
2351908	2352442	3301730	3302264	535	535	82.37	sbw25	r124
2352922	2354298	3951433	3950056	1377	1378	83.66	pf01	r124
235297	236373	214098	215175	1077	1078	85.40	pf5	r124
2354958	2355607	3949877	3949228	650	650	84.33	pf01	r124
2356316	2357682	3948543	3947176	1367	1368	87.31	pf01	r124
23571	24162	25023	25615	592	593	84.90	sbw25	r124
2359303	2362106	3947041	3944252	2804	2790	92.66	pf01	r124
2359571	2362050	2116788	2119264	2480	2477	86.01	sbw25	r124
2362114	2362772	2119603	2120261	659	659	83.92	sbw25	r124
2362167	2363032	3944101	3943239	866	863	88.45	pf01	r124
2363066	2363160	1455066	1455160	95	95	88.54	pf01	r124
2363319	2364154	3943113	3942278	836	836	83.93	pf01	r124
2364228	2365411	3942133	3940945	1184	1189	85.14	pf01	r124
2365030	2365548	1433898	1434416	519	519	80.50	pf5	r124
2370009	2370387	3435384	3435001	379	384	85.68	sbw25	r124
2372600	2375881	3433511	3430232	3282	3280	84.22	sbw25	r124
237576	238180	217847	218451	605	605	81.38	pf5	r124
2375805	2375881	4536077	4536001	77	77	100.00	sbw25	r124
2375805	2375881	4536545	4536469	77	77	100.00	sbw25	r124
2375805	2375882	4536286	4536209	78	78	100.00	sbw25	r124
2377210	2379217	3940553	3938478	2008	2076	82.81	pf01	r124
237725	238847	237030	238158	1123	1129	86.30	sbw25	r124
2379787	2380632	2668827	2669672	846	846	79.69	pf5	r124
2382989	2384998	3933965	3931884	2010	2082	80.57	pf01	r124
238402	239672	211759	213020	1271	1262	87.58	pf01	r124
2388172	2390693	3930946	3928414	2522	2533	90.48	pf01	r124
239103	239761	238389	239046	659	658	84.24	sbw25	r124
2392687	2393837	3926784	3925611	1151	1174	82.98	pf01	r124
2393903	2397624	3912207	3908489	3722	3719	85.25	pf01	r124
239753	242844	213164	216253	3092	3090	84.98	pf01	r124
2399936	2401373	3907664	3906226	1438	1439	85.15	pf01	r124
2401405	2402343	3906024	3905090	939	935	83.53	pf01	r124
2402355	2403478	3904961	3903838	1124	1124	91.28	pf01	r124
2402434	2404288	2675107	2676958	1855	1852	83.80	pf5	r124
2403548	2406518	3903624	3900656	2971	2969	93.34	pf01	r124
2403627	2406383	5899548	5902310	2757	2763	84.78	pf01	r124
240605	244566	220234	224195	3962	3962	83.72	pf5	r124
2406532	2409096	3900489	3897926	2565	2564	92.87	pf01	r124
240738	241675	240060	241011	938	952	81.63	sbw25	r124
2407714	2409089	5908520	5909895	1376	1376	87.52	pf01	r124
2409339	2412202	3897772	3894910	2864	2863	92.08	pf01	r124
2409641	2410384	6050135	6049392	744	744	82.91	pf01	r124
2410688	2410834	6049088	6048942	147	147	93.88	pf01	r124
2412231	2412931	3894692	3893992	701	701	94.15	pf01	r124
2414145	2415217	3892912	3891829	1073	1084	86.85	pf01	r124
2416974	2417936	3891507	3890554	963	954	84.54	pf01	r124
2424388	2426760	3887300	3884868	2373	2433	84.04	pf01	r124
2426782	2428201	3884727	3883308	1420	1420	88.82	pf01	r124
2428286	2429878	3883119	3881529	1593	1591	84.45	pf01	r124
2429986	2432127	3881007	3878868	2142	2140	86.49	pf01	r124
2432194	2433166	3878710	3877739	973	972	89.95	pf01	r124
24335	27219	26620	29501	2885	2882	83.72	sbw25	r124
2435190	2435683	2568602	2569095	494	494	85.08	pf01	r124
2435757	2438988	2569255	2572492	3232	3238	89.13	pf01	r124
2438819	2438940	4752106	4752227	122	122	86.99	pf5	r124
2439537	2440171	3841873	3842507	635	635	87.58	pf5	r124
2440986	2442531	2575034	2576585	1546	1552	83.92	pf01	r124
2443467	2445940	2577532	2580005	2474	2474	86.44	pf01	r124
244449	246584	217846	219981	2136	2136	89.62	pf01	r124
2446854	2447466	2584091	2584703	613	613	86.64	pf01	r124
2447599	2449035	2585546	2586982	1437	1437	84.59	pf01	r124
2453035	2458341	2588616	2593936	5307	5321	85.01	pf01	r124
2458407	2470559	2596312	2608517	12153	12206	90.51	pf01	r124
246099	248043	225730	227672	1945	1943	85.36	pf5	r124
2464980	2467497	3738908	3736378	2518	2531	81.84	sbw25	r124
246614	248661	241590	243637	2048	2048	84.65	sbw25	r124
246656	246818	1455243	1455074	163	170	81.50	pf01	r124
246857	250916	220130	224188	4060	4059	88.57	pf01	r124
2470566	2471392	2608652	2609478	827	827	90.58	pf01	r124
2471463	2476332	2609638	2614505	4870	4868	87.80	pf01	r124
2476446	2477734	2614677	2615965	1289	1289	88.60	pf01	r124
2477751	2485315	2616116	2623682	7565	7567	90.65	pf01	r124
2482418	2483884	5461464	5462930	1467	1467	85.10	pf5	r124
248247	249055	227840	228648	809	809	82.96	pf5	r124
2484545	2484693	5646736	5646884	149	149	89.93	pf5	r124
2485398	2487766	2623926	2626300	2369	2375	85.79	pf01	r124
248785	249544	243794	244553	760	760	86.97	sbw25	r124
2488405	2490126	2629441	2631162	1722	1722	86.37	pf01	r124
249274	249929	228867	229523	656	657	84.78	pf5	r124
2493179	2495824	2633513	2636160	2646	2648	83.41	pf01	r124
2499016	2499896	2652691	2653571	881	881	78.35	pf01	r124
250157	253575	229699	233116	3419	3418	84.79	pf5	r124
2502203	2503107	2672005	2672909	905	905	83.68	pf01	r124
2502203	2504120	2642554	2644554	1918	2001	79.23	pf01	r124
2504392	2505098	2644826	2645532	707	707	78.70	pf01	r124
2506161	2507324	3133649	3132486	1164	1164	80.61	sbw25	r124
2507466	2509520	3132273	3130234	2055	2040	85.42	sbw25	r124
2507469	2508811	3962231	3960889	1343	1343	87.07	pf5	r124
2508994	2510268	2665636	2666913	1275	1278	80.98	pf01	r124
250981	254273	224354	227731	3293	3378	86.86	pf01	r124
2510012	2510688	2653611	2654287	677	677	81.06	pf01	r124
2510069	2514332	2650485	2654745	4264	4261	81.65	pf01	r124
2510372	2512616	3959473	3957247	2245	2227	81.22	pf5	r124
251155	251702	246190	246737	548	548	83.97	sbw25	r124
2515596	2516661	3683780	3682716	1066	1065	87.99	sbw25	r124
2516386	2517203	3953696	3952879	818	818	84.29	pf5	r124
2516489	2517044	2640344	2640899	556	556	81.87	pf01	r124
2517312	2518426	3952671	3951557	1115	1115	82.16	pf5	r124
2518144	2524777	2655323	2661974	6634	6652	81.07	pf01	r124
2518363	2519934	2662126	2663697	1572	1572	83.70	pf01	r124
2518872	2518980	1661662	1661769	109	108	89.09	sbw25	r124
2519073	2519602	3682561	3682029	530	533	86.70	sbw25	r124
2519720	2521275	3681911	3680357	1556	1555	83.54	sbw25	r124
252183	253031	247236	248084	849	849	79.98	sbw25	r124
2523925	2525131	3948491	3947285	1207	1207	82.64	pf5	r124
2525259	2527909	2659312	2661971	2651	2660	82.56	pf01	r124
2525286	2525743	2649521	2649978	458	458	80.65	pf01	r124
2525334	2526328	2162020	2163013	995	994	81.46	pf5	r124
2526618	2527941	2667067	2668390	1324	1324	79.40	pf01	r124
2526931	2527871	2670533	2671473	941	941	80.28	pf01	r124
2527960	2529635	2655438	2657113	1676	1676	83.23	pf01	r124
2528064	2530381	2662126	2664443	2318	2318	82.39	pf01	r124
2530058	2531439	3974711	3973330	1382	1382	83.84	pf5	r124
253140	256243	248193	251293	3104	3101	85.34	sbw25	r124
2531604	2532508	2668819	2669723	905	905	84.99	pf01	r124
2531611	2532690	2665673	2666755	1080	1083	82.32	pf01	r124
2533839	2537863	2674213	2678237	4025	4025	85.62	pf01	r124
253707	254908	233205	234406	1202	1202	84.40	pf5	r124
2537217	2538001	2169340	2170124	785	785	89.30	pf5	r124
2538874	2540950	2181539	2183618	2077	2080	81.69	pf5	r124
254413	259558	227838	233078	5146	5241	87.38	pf01	r124
2545979	2546832	3729832	3728979	854	854	84.43	pf01	r124
2547264	2547799	2183845	2184380	536	536	86.62	pf5	r124
2548938	2549131	4241067	4240873	194	195	87.82	pf01	r124
2548984	2551118	5238166	5236020	2135	2147	97.72	pf01	r124
2549415	2551118	121650	123353	1704	1704	99.35	pf01	r124
2549415	2551118	4240570	4238867	1704	1704	99.35	pf01	r124
2549415	2551118	5578503	5576800	1704	1704	99.35	pf01	r124
2549415	2551118	779436	781139	1704	1704	99.35	pf01	r124
2550346	2554338	3662081	3658061	3993	4021	87.34	sbw25	r124
2550841	2551817	2185656	2186632	977	977	86.52	pf5	r124
2551413	2554793	124013	127392	3381	3380	97.79	pf01	r124
2551413	2554793	4238207	4234828	3381	3380	97.79	pf01	r124
2551413	2554793	5235360	5231981	3381	3380	97.79	pf01	r124
2551413	2554793	5576140	5572761	3381	3380	97.79	pf01	r124
2551413	2554793	781799	785178	3381	3380	97.79	pf01	r124
2553948	2555014	2100958	2099892	1067	1067	81.75	pf5	r124
2554504	2555913	3657803	3656395	1410	1409	82.13	sbw25	r124
2554626	2554764	127456	127594	139	139	98.56	pf01	r124
2555406	2556467	3747627	3748688	1062	1062	81.69	pf01	r124
2556114	2557444	3656206	3654877	1331	1330	88.28	sbw25	r124
2557577	2561075	3654303	3650815	3499	3489	87.08	sbw25	r124
2557966	2559893	3122751	3120846	1928	1906	83.77	pf01	r124
2560048	2560646	3120704	3120106	599	599	83.72	pf01	r124
2568653	2569854	4046859	4045658	1202	1202	85.12	pf5	r124
2569813	2570702	3134694	3133805	890	890	85.96	sbw25	r124
2571919	2572578	4045588	4044929	660	660	82.81	pf5	r124
2574802	2576697	3139036	3140931	1896	1896	84.46	pf01	r124
2578107	2581349	3645861	3642618	3243	3244	86.46	sbw25	r124
2581583	2583946	3642241	3639877	2364	2365	81.10	sbw25	r124
2584885	2587483	4487592	4485013	2599	2580	83.42	sbw25	r124
2586394	2589079	3946931	3944255	2686	2677	85.70	pf5	r124
2589128	2589981	3944092	3943242	854	851	82.92	pf5	r124
2590651	2590761	2400615	2400508	111	108	92.79	sbw25	r124
2590656	2590760	5350254	5350150	105	105	91.43	sbw25	r124
2590656	2590761	1567656	1567554	106	103	86.92	sbw25	r124
2590656	2590762	2238981	2239082	107	102	85.98	sbw25	r124
2590656	2590763	1660400	1660293	108	108	88.89	sbw25	r124
2590656	2590763	2211423	2211534	108	112	85.84	sbw25	r124
2590999	2591109	2400615	2400508	111	108	92.79	sbw25	r124
2591004	2591108	5350254	5350150	105	105	91.43	sbw25	r124
2591004	2591109	1567656	1567554	106	103	86.92	sbw25	r124
2591004	2591110	2238981	2239082	107	102	85.98	sbw25	r124
2591004	2591111	1660400	1660293	108	108	88.89	sbw25	r124
2591004	2591111	2211423	2211534	108	112	85.84	sbw25	r124
2595162	2596646	2629492	2630976	1485	1485	81.64	pf5	r124
2603741	2604851	3904959	3903849	1111	1111	85.43	pf5	r124
2604015	2604766	5904012	5904760	752	749	80.66	pf5	r124
2605046	2607952	3903589	3900698	2907	2892	87.33	pf5	r124
2605049	2607870	5899507	5902319	2822	2813	84.52	pf5	r124
260739	262809	236112	238227	2071	2116	88.96	pf01	r124
2608183	2610565	3900324	3897926	2383	2399	84.72	pf5	r124
2609183	2610555	5908520	5909892	1373	1373	86.33	pf5	r124
2610609	2613423	3897751	3894938	2815	2814	83.41	pf5	r124
261234	262053	253960	254780	820	821	85.77	sbw25	r124
2613665	2614242	3894568	3893991	578	578	87.76	pf5	r124
2618380	2618490	1149447	1149339	111	109	89.29	sbw25	r124
2618381	2618490	1567660	1567554	110	107	87.39	sbw25	r124
2618381	2618492	2211419	2211534	112	116	85.47	sbw25	r124
2618383	2618489	5350256	5350150	107	107	90.65	sbw25	r124
2618383	2618493	4566183	4566074	111	110	87.50	sbw25	r124
2618384	2618492	1661662	1661769	109	108	91.74	sbw25	r124
2618384	2618493	3883148	3883257	110	110	90.00	sbw25	r124
262138	265984	254901	258766	3847	3866	83.38	sbw25	r124
2624258	2624839	3607652	3607071	582	582	82.76	sbw25	r124
262820	265527	238372	241078	2708	2707	89.13	pf01	r124
2631992	2632628	3591005	3590375	637	631	85.45	sbw25	r124
2633116	2634159	1385593	1384553	1044	1041	86.23	pf01	r124
263312	264454	237024	238167	1143	1144	86.14	pf5	r124
2633976	2636529	3588975	3586422	2554	2554	84.25	sbw25	r124
264057	264253	2203483	2203287	197	197	87.82	pf5	r124
2643409	2644801	3137608	3139000	1393	1393	82.65	pf01	r124
264795	266334	238389	239924	1540	1536	85.44	pf5	r124
2649587	2650308	2691046	2691770	722	725	89.67	pf01	r124
2651674	2652029	2825136	2825491	356	356	84.49	sbw25	r124
2654089	2656751	2827577	2830233	2663	2657	83.01	sbw25	r124
265539	268889	241211	244548	3351	3338	90.64	pf01	r124
2657277	2658071	2830771	2831565	795	795	81.78	sbw25	r124
2658826	2659360	2832323	2832857	535	535	81.63	sbw25	r124
2659407	2659781	2770534	2770908	375	375	85.94	pf01	r124
2659944	2664763	2771071	2775850	4820	4780	84.02	pf01	r124
266581	267523	240056	241011	943	956	82.45	pf5	r124
2666438	2668188	2452624	2454374	1751	1751	81.80	sbw25	r124
2667676	2670064	3666977	3664588	2389	2390	85.42	pf5	r124
26695	27452	24866	25624	758	759	82.92	pf5	r124
267282	269343	260368	262436	2062	2069	84.17	sbw25	r124
2673254	2675439	3749340	3751527	2186	2188	85.03	pf01	r124
267832	270960	241431	244553	3129	3123	85.66	pf5	r124
2683641	2684187	3979636	3980182	547	547	93.25	pf01	r124
2684720	2685667	3980719	3981666	948	948	81.54	pf01	r124
2685036	2685667	6092479	6091848	632	632	79.81	pf01	r124
2686031	2686869	2169327	2170166	839	840	87.16	sbw25	r124
268892	270051	244675	245834	1160	1160	89.57	pf01	r124
2690828	2692333	3930667	3929162	1506	1506	84.69	pf5	r124
2693336	2701196	2694182	2702094	7861	7913	84.75	pf01	r124
270123	276107	246022	252081	5985	6060	87.70	pf01	r124
2701478	2705911	2702664	2707099	4434	4436	86.51	pf01	r124
2709135	2710390	3743290	3742039	1256	1252	80.13	pf01	r124
2710910	2710998	5187704	5187616	89	89	97.75	pf01	r124
2710913	2710991	2765464	2765386	79	79	100.00	pf01	r124
271247	271834	264420	265007	588	588	86.59	sbw25	r124
2713880	2715240	3806750	3805390	1361	1361	86.69	pf5	r124
2717563	2718429	3965526	3964660	867	867	85.83	pf5	r124
271993	274190	265197	267391	2198	2195	87.16	sbw25	r124
2725936	2731732	2781165	2786939	5797	5775	83.94	pf01	r124
272701	273203	246235	246737	503	503	86.51	pf5	r124
2733330	2733806	3746461	3745985	477	477	84.73	pf01	r124
2734122	2735241	3886018	3884899	1120	1120	82.95	pf5	r124
2735429	2736748	3884727	3883408	1320	1320	84.63	pf5	r124
2740623	2742455	4027863	4026031	1833	1833	82.43	pf5	r124
2741708	2743784	2766127	2768201	2077	2075	90.81	pf01	r124
2742625	2743326	3854260	3853557	702	704	78.40	pf5	r124
2744179	2745193	2208352	2209367	1015	1016	84.59	pf5	r124
2746895	2748153	3850467	3849215	1259	1253	81.06	pf5	r124
274742	277755	248267	251280	3014	3014	86.11	pf5	r124
2747830	2748086	3673580	3673323	257	258	83.46	pf01	r124
2750674	2752288	3848276	3846662	1615	1615	86.16	pf5	r124
2750750	2751616	2715583	2716449	867	867	87.36	pf01	r124
27533	29582	26620	28666	2050	2047	85.37	pf5	r124
2753471	2755060	3845524	3843933	1590	1592	84.92	pf5	r124
275821	276872	273791	274842	1052	1052	88.31	sbw25	r124
27590	35049	31428	38884	7460	7457	89.32	pf01	r124
2759462	2760082	3841873	3842496	621	624	84.37	pf01	r124
2762126	2763243	2453257	2454374	1118	1118	83.72	pf5	r124
277001	277825	275018	275842	825	825	81.20	sbw25	r124
2775762	2776733	2763216	2764195	972	980	83.11	pf01	r124
277676	280262	252200	254784	2587	2585	88.58	pf01	r124
2779590	2779742	3836229	3836382	153	154	86.45	pf01	r124
2784934	2787182	1946149	1948406	2249	2258	82.18	pf5	r124
2785550	2788257	2777261	2779980	2708	2720	83.74	pf01	r124
278685	280358	276858	278530	1674	1673	87.84	sbw25	r124
278760	281318	252198	254754	2559	2557	84.47	pf5	r124
2790124	2791562	2105421	2106858	1439	1438	82.57	sbw25	r124
2793201	2794402	3776155	3774954	1202	1202	88.03	pf01	r124
2797935	2799037	2481386	2482488	1103	1103	89.50	pf5	r124
2797937	2798091	2664649	2664803	155	155	87.18	sbw25	r124
2799246	2801539	2482644	2484914	2294	2271	83.69	pf5	r124
2801677	2804917	2485034	2488263	3241	3230	87.85	pf5	r124
280287	284315	254901	258934	4029	4034	89.82	pf01	r124
2806261	2806805	2656855	2657399	545	545	81.35	sbw25	r124
280713	282388	278898	280573	1676	1676	85.46	sbw25	r124
2810414	2811147	2667428	2668161	734	734	81.87	sbw25	r124
2810615	2812226	2492076	2493687	1612	1612	83.26	pf5	r124
2811565	2811736	2655608	2655779	172	172	84.88	sbw25	r124
281493	285490	254935	258914	3998	3980	84.96	pf5	r124
2815600	2816230	2496341	2496971	631	631	87.48	pf5	r124
2816355	2818976	2497261	2499883	2622	2623	85.09	pf5	r124
2818485	2818931	2793366	2793812	447	447	86.13	pf01	r124
2819206	2820669	2500052	2501516	1464	1465	88.09	pf5	r124
2820898	2822119	2677015	2678237	1222	1223	81.73	sbw25	r124
2821209	2822673	2502059	2503523	1465	1465	85.87	pf5	r124
2822932	2824204	2503692	2504964	1273	1273	85.33	pf5	r124
2824447	2829725	3739060	3733765	5279	5296	88.10	pf01	r124
282478	286301	280719	284543	3824	3825	86.24	sbw25	r124
2829151	2830157	3024195	3023189	1007	1007	83.94	sbw25	r124
2829846	2831011	3733679	3732513	1166	1167	84.32	pf01	r124
2833568	2834172	2441525	2442129	605	605	82.01	sbw25	r124
28339	28842	30663	31166	504	504	86.14	sbw25	r124
2840356	2841055	3827174	3826475	700	700	85.16	sbw25	r124
2845453	2846677	2814023	2815244	1225	1222	91.77	pf01	r124
2848298	2851101	2818850	2821667	2804	2818	89.04	pf01	r124
2851395	2854337	2822044	2824986	2943	2943	87.78	pf01	r124
2854136	2855606	2450890	2452360	1471	1471	84.42	pf5	r124
2854305	2854989	3826143	3825458	685	686	83.88	sbw25	r124
2854378	2863556	2825130	2834326	9179	9197	89.71	pf01	r124
285597	287931	260356	262690	2335	2335	91.36	pf01	r124
285802	287351	260356	261905	1550	1550	85.76	pf5	r124
2860727	2861595	3827341	3826473	869	869	83.70	pf5	r124
2862272	2862698	3818213	3817788	427	426	80.00	sbw25	r124
2867763	2869661	2837724	2839622	1899	1899	91.75	pf01	r124
2868042	2869014	2054443	2055415	973	973	84.84	pf01	r124
2868044	2868971	2050764	2051691	928	928	83.94	pf01	r124
2869755	2871894	2840160	2842299	2140	2140	87.09	pf01	r124
2871904	2872989	2842479	2843564	1086	1086	90.34	pf01	r124
2873108	2873793	2843707	2844393	686	687	86.63	pf01	r124
2874001	2874588	3826046	3825458	588	589	85.47	pf5	r124
2877273	2882409	2847787	2852924	5137	5138	89.93	pf01	r124
287821	289201	286119	287496	1381	1378	87.05	sbw25	r124
2878295	2878777	3822362	3821880	483	483	84.60	pf5	r124
2879210	2880026	3821452	3820636	817	817	82.05	pf5	r124
2879792	2880597	3513845	3513037	806	809	81.26	sbw25	r124
288054	290167	262906	265007	2114	2102	87.15	pf01	r124
2880699	2881724	3512928	3511897	1026	1032	84.25	sbw25	r124
2881173	2882814	3819446	3817800	1642	1647	82.37	pf5	r124
2882265	2883627	3474177	3472811	1363	1367	83.35	sbw25	r124
2882450	2886995	2853102	2857647	4546	4546	89.23	pf01	r124
288294	290386	262913	265006	2093	2094	83.40	pf5	r124
2884961	2889603	3815677	3811035	4643	4643	85.56	pf5	r124
2884973	2887853	3462226	3459334	2881	2893	84.04	sbw25	r124
2887077	2889246	2857828	2859997	2170	2170	85.27	pf01	r124
2888441	2889205	3458754	3457990	765	765	84.88	sbw25	r124
2889311	2890124	2860219	2861034	814	816	88.11	pf01	r124
2891416	2892828	2861162	2862574	1413	1413	91.22	pf01	r124
2891570	2891845	3455542	3455267	276	276	86.59	sbw25	r124
2892866	2893033	5601462	5601628	168	167	83.04	pf01	r124
2892872	2893033	1972346	1972185	162	162	84.24	pf01	r124
2893041	2895532	2862733	2865224	2492	2492	86.63	pf01	r124
2893358	2893937	3453746	3453167	580	580	81.85	sbw25	r124
2894030	2894362	2045918	2046250	333	333	83.63	pf01	r124
2895365	2896253	3449886	3448998	889	889	80.22	sbw25	r124
2895584	2897950	2865371	2867735	2367	2365	86.55	pf01	r124
2896635	2898845	3448611	3446401	2211	2211	87.11	sbw25	r124
28974	31407	31455	33891	2434	2437	84.80	sbw25	r124
2898014	2903644	2867904	2873534	5631	5631	87.70	pf01	r124
2901377	2904218	3443763	3440918	2842	2846	83.01	sbw25	r124
290220	292702	265196	267678	2483	2483	92.20	pf01	r124
2903951	2905939	2530426	2532397	1989	1972	88.23	pf5	r124
2905180	2905998	2876361	2877180	819	820	86.83	pf01	r124
290538	292735	265197	267393	2198	2197	88.33	pf5	r124
2906063	2907561	2881474	2882973	1499	1500	83.07	pf01	r124
2906870	2910559	2597197	2600883	3690	3687	86.16	sbw25	r124
290849	291015	5739591	5739422	167	170	77.78	pf01	r124
2908553	2909193	2196115	2196755	641	641	78.29	sbw25	r124
2908566	2909849	2557927	2559210	1284	1284	84.95	pf5	r124
2908624	2908993	2884036	2884408	370	373	80.48	pf01	r124
2909993	2912175	2885420	2887605	2183	2186	90.53	pf01	r124
2911857	2915407	2560978	2564583	3551	3606	91.58	pf5	r124
2912395	2914280	2602726	2604612	1886	1887	83.47	sbw25	r124
2912428	2914642	2887961	2890176	2215	2216	85.87	pf01	r124
2914847	2921209	2890369	2896732	6363	6364	84.98	pf01	r124
291524	294235	289156	291872	2712	2717	88.39	sbw25	r124
2915861	2916199	2606172	2606511	339	340	80.17	sbw25	r124
2916314	2918130	2606626	2608514	1817	1889	80.54	sbw25	r124
2916780	2917378	2565724	2566322	599	599	86.81	pf5	r124
2917556	2918275	2566479	2567195	720	717	82.96	pf5	r124
2918186	2918831	2608704	2609349	646	646	87.94	sbw25	r124
2919090	2921343	2609724	2611977	2254	2254	84.26	sbw25	r124
2921414	2924389	2897010	2900024	2976	3015	85.01	pf01	r124
2923417	2923630	2613632	2613846	214	215	83.72	sbw25	r124
2924395	2924501	1661767	1661662	107	106	86.92	sbw25	r124
2924539	2926631	2900359	2902453	2093	2095	88.99	pf01	r124
2928156	2930307	3506821	3504670	2152	2152	89.64	sbw25	r124
2928872	2929085	2841583	2841371	214	213	84.72	sbw25	r124
292928	297692	268850	273613	4765	4764	89.46	pf01	r124
2933521	2937339	3495600	3491781	3819	3820	88.91	sbw25	r124
2934854	2935598	2910674	2911417	745	744	84.40	pf01	r124
2935965	2938283	2911778	2914102	2319	2325	83.92	pf01	r124
2937480	2939518	3491660	3489622	2039	2039	82.62	sbw25	r124
2940044	2940738	3488251	3487558	695	694	89.66	sbw25	r124
2940903	2941663	3487394	3486634	761	761	82.75	sbw25	r124
2942097	2943105	3486167	3485153	1009	1015	84.85	sbw25	r124
2944082	2947465	3483455	3480050	3384	3406	84.77	sbw25	r124
2945998	2948633	2921943	2924584	2636	2642	87.27	pf01	r124
2948652	2950741	2924724	2926809	2090	2086	89.91	pf01	r124
2949532	2950113	3477969	3477388	582	582	84.71	sbw25	r124
294961	298466	268829	272292	3506	3464	82.60	pf5	r124
2951499	2954544	2927022	2930057	3046	3036	85.57	pf01	r124
2952360	2954235	2617160	2619035	1876	1876	85.88	sbw25	r124
2955752	2956882	2930444	2931574	1131	1131	84.91	pf01	r124
2957082	2960840	2619934	2623689	3759	3756	86.10	sbw25	r124
2960991	2966661	3408962	3403299	5671	5664	87.70	pf01	r124
2965939	2966290	2625991	2625640	352	352	85.80	pf5	r124
2966724	2968437	3403157	3401450	1714	1708	86.66	pf01	r124
2966822	2967817	3408964	3407969	996	996	85.26	sbw25	r124
2969066	2971543	3406671	3404197	2478	2475	81.36	sbw25	r124
2969381	2971807	3400509	3398086	2427	2424	83.43	pf01	r124
2973722	2974759	3396152	3395114	1038	1039	82.82	pf01	r124
2976673	2976954	3393220	3392939	282	282	84.45	pf01	r124
297717	298762	273790	274835	1046	1046	92.16	pf01	r124
2978384	2981582	3391469	3388271	3199	3199	87.63	pf01	r124
297840	299328	297275	298763	1489	1489	80.82	sbw25	r124
2981599	2984844	3388132	3384886	3246	3247	86.36	pf01	r124
2986187	2988004	3383285	3381468	1818	1818	89.78	pf01	r124
298797	298959	5601628	5601467	163	162	84.76	pf01	r124
2988993	2989791	2923782	2924580	799	799	82.04	sbw25	r124
298996	299850	275005	275859	855	855	89.82	pf01	r124
2990300	2994030	3324747	3320974	3731	3774	82.19	pf01	r124
2990525	2991863	2925354	2926692	1339	1339	84.45	sbw25	r124
2993224	2993383	2156641	2156482	160	160	85.09	sbw25	r124
2993941	2996202	2954737	2957022	2262	2286	84.46	sbw25	r124
2994061	2997718	3320803	3317146	3658	3658	86.78	pf01	r124
299565	299716	299000	299151	152	152	82.35	sbw25	r124
2997749	2998945	3316610	3315414	1197	1197	85.83	pf01	r124
2998463	2999080	2959432	2960049	618	618	84.38	sbw25	r124
299890	302627	275997	278729	2738	2733	91.57	pf01	r124
2999620	3001618	3314408	3312400	1999	2009	82.23	pf01	r124
2999951	3001209	2955765	2957023	1259	1259	86.00	pf5	r124
300076	301118	273793	274835	1043	1043	88.22	pf5	r124
3002013	3005083	2961058	2964128	3071	3071	83.47	sbw25	r124
3003658	3004190	2959575	2960116	533	542	83.79	pf5	r124
3009286	3012316	3307033	3304004	3031	3030	87.83	pf01	r124
